what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201109151620,"org.eclipse.cdt.managedbuilder.ui",1322996641057
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201108301805,"org.eclipse.linuxtools.cdt.autotools.ui",1322996641256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996641326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996650999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996655532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996718617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1322996718627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1322996718627
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322996725935
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322996725989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996740011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996746902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996751562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996847565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322996860882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996862019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996865446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996865941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996871101
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322996871117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322996872802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322997180629
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322997180637
