what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.mwe2.language,2.1.0.v201111010714,"org.eclipse.emf.mwe2.language",1323623533318
error,log,,,"org.eclipse.xtext.service.CompoundModule  - java.lang.reflect.InvocationTargetException\r\n",1323623533354
error,log,,,"org.eclipse.xtext.service.CompoundModule  - java.lang.reflect.InvocationTargetException\r\n",1323623533368
error,log,,,"org.eclipse.xtext.service.CompoundModule  - java.lang.reflect.InvocationTargetException\r\n",1323623533372
error,log,,,"org.eclipse.xtext.service.CompoundModule  - java.lang.reflect.InvocationTargetException\r\n",1323623533374
error,log,,,"org.eclipse.xtext.service.CompoundModule  - java.lang.reflect.InvocationTargetException\r\n",1323623533377
error,log,,,"org.eclipse.xtext.service.CompoundModule  - Type org.eclipse.xtext.ui.refactoring.ui.IRenameElementHandler not present\r\n",1323623533379
error,log,,,"org.eclipse.xtext.service.CompoundModule  - Type org.eclipse.xtext.ui.editor.IValidationJobScheduler not present\r\n",1323623533395
error,log,,,"org.eclipse.xtext.service.CompoundModule  - java.lang.reflect.InvocationTargetException\r\n",1323623533399
error,log,,,"org.eclipse.xtext.service.CompoundModule  - java.lang.reflect.InvocationTargetException\r\n",1323623533401
error,log,,,"org.eclipse.emf.mwe2.language.ui.internal.Mwe2Activator  - Guice creation errors:\r\n\r\n1) No implementation for org.eclipse.xtext.ui.editor.preferences.IPreferenceStoreInitializer annotated with @com.google.inject.name.Named(value=RefactoringPreferences) was bound.\r\n  at org.eclipse.emf.mwe2.language.ui.AbstractMwe2UiModule.configureIPreferenceStoreInitializer(AbstractMwe2UiModule.java:183)\r\n\r\n2) Could not find a suitable constructor in org.eclipse.xtext.ui.refactoring.impl.DefaultRenameStrategy. Classes must have either one (and only one) constructor annotated with @Inject or a zero-argument constructor that is not private.\r\n  at org.eclipse.xtext.ui.refactoring.impl.DefaultRenameStrategy.class(DefaultRenameStrategy.java:96)\r\n  at org.eclipse.xtext.service.MethodBasedModule.configure(MethodBasedModule.java:55)\r\n\r\n3) No implementation for org.eclipse.xtext.conversion.IValueConverterService was bound.\r\n  while locating org.eclipse.xtext.conversion.IValueConverterService\r\n    for field at org.eclipse.xtext.ui.refactoring.impl.DefaultRenameStrategy$Provider.valueConverterService(DefaultRenameStrategy.java:36)\r\n  at org.eclipse.emf.mwe2.language.ui.AbstractMwe2UiModule.configureJvmMemberRenameStrategy$Provider$Delegate(AbstractMwe2UiModule.java:208)\r\n\r\n3 errors\r\n",1323623533964
stopped,bundle,org.eclipse.emf.mwe2.language.ui,2.1.0.v201111010714,"org.eclipse.emf.mwe2.language.ui",1323623533969
error,log,,,"An error occurred while automatically activating bundle org.eclipse.emf.mwe2.language.ui (598).",1323623533972
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1323623534030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323623534032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323623780568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323623785365
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323623788238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323623805441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323623817813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323623930847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323623934949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323623938591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624372288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323624374986
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1323624380059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323624380488
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1323624404606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323624405144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624408244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624411039
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1323624436821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624454267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624458239
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323624470176
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323624470335
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323624470504
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323624470673
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1323624473338
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1323624473536
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1323624473706
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1323624473856
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1323624474025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323624477215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624479971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624480010
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1323624480013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624485786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624486973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624490291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624508887
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323624522100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624530643
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624530672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624530683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323624531924
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1323624531930
