what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918083314
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322918113098
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1322918115071
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322918116994
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1322918116995
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1322918120457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1322918122237
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322918123711
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322918123841
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.ui",1322918124362
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322918126948
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322918133235
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1322918133297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918163464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918216667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322918297807
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322918304379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918311360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918334152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918335512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918361146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918365166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918399986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918428672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918430941
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1322918436942
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1322918436998
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1322918437029
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322918437143
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322918437331
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322918445029
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322918445029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918446232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918467602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322918524023
