what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1323591744065
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1323591744083
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1323591744084
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1323591744084
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1323591744086
started,bundle,org.eclipse.cdt.core,5.3.1.201109151620,"org.eclipse.cdt.core",1323591744086
started,bundle,org.eclipse.cdt.make.core,7.1.1.201109151620,"org.eclipse.cdt.make.core",1323591744086
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.core",1323591744087
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201109151620,"org.eclipse.cdt.msw.build",1323591744088
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1323591744088
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201109151620,"org.eclipse.cdt.codan.core",1323591744089
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1323591744089
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1323591744090
started,bundle,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.ui",1323591744094
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.gnu.ui",1323591744095
started,bundle,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui",1323591744095
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201108301805,"org.eclipse.linuxtools.cdt.autotools.core",1323591744095
started,bundle,net.sf.eclipsecs.core,5.5.0.201111092104,"net.sf.eclipsecs.core",1323591744096
started,bundle,net.sf.eclipsecs.ui,5.5.0.201111092104,"net.sf.eclipsecs.ui",1323591744096
os,sysinfo,,,"win32",1323591744099
arch,sysinfo,,,"x86",1323591744099
ws,sysinfo,,,"win32",1323591744099
locale,sysinfo,,,"cs_CZ",1323591744099
processors,sysinfo,,,"2",1323591744099
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1323591744099
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1323591744099
java.specification.name,sysinfo,,,"Java Platform API Specification",1323591744099
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323591744099
java.specification.version,sysinfo,,,"1.6",1323591744099
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1323591744099
java.version,sysinfo,,,"1.6.0_29",1323591744099
java.vm.info,sysinfo,,,"mixed mode, sharing",1323591744099
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1323591744099
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1323591744099
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323591744099
java.vm.specification.version,sysinfo,,,"1.0",1323591744099
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1323591744099
java.vm.version,sysinfo,,,"20.4-b02",1323591744099
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.ui",1323591744206
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1323591748590
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1323591761037
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1323591765107
started,bundle,org.eclipse.m2m.qvt.oml.ui,3.1.0.v20101214-1530,"org.eclipse.m2m.qvt.oml.ui",1323591765319
started,bundle,org.eclipse.m2m.qvt.oml.project,3.1.0.v20101214-1530,"org.eclipse.m2m.qvt.oml.project",1323591765323
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1323591770946
